GName, Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, T_L, e_T_L, T_e,Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, e_Distance, Distance_Reid, e_Distance_Reid, Distance_PDF, e_Distance_pos_PDF, e_Distance_neg_PDF, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_e_VLSR, Group_Distance, Group_e_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z, Group_Distance_Reid, Group_e_Distance_Reid, Group_RGal_Reid, Group_Azimuth_Reid, Group_z_Reid, Group_Distance_PDF, Group_e_Distance_pos_PDF, Group_e_Distance_neg_PDF, Group_RGal_PDF, Group_Azimuth_PDF, Group_z_PDF, HRDS_Flux, HRDS_e_Flux, HRDS_Size, HRDS_Flags,VGPS_Flux, VGPS_e_Flux, VGPS_Area, MAGPIS_Flux, MAGPIS_e_Flux, MAGPIS_Area,SUMSS_Flux
G046.167-00.100, , Q,46.1671,-0.0996345,11.0027, , ,0,0, , , , , , ,0, , , , , , G046.171-00.097,46.171,-0.097,15.4, HCO+, Schlingman et al. (2011),0,0,1.01,10.765,5.885,7.83447,61.7157, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.170-00.104, FQ461, C,46.1708,-0.103323,20.0818, , ,0,0, , , , , , ,0, , , , , , G046.171-00.097,46.171,-0.097,15.4, HCO+, Schlingman et al. (2011),0,0,1.01,10.765,5.885,7.83452,61.7064, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.171-00.098, , Q,46.1717,-0.0973012,11.914, , ,0,0, , , , , , ,0, , , , , , G046.171-00.097,46.171,-0.097,15.4, HCO+, Schlingman et al. (2011),0,0,1.01,10.765,5.885,7.83453,61.7041, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.173+00.533, TB084, K,46.1739,0.533346,60.0001, G046.176+00.536, ,46.1758,0.53598,6.3,0.2,24.8,0.6,10.2,0.2,0,3, H89-H92,0.5, Arecibo, Bania  Anderson  & Balser (2012), ,0,0, , , ,0,0,0.315,11.455,5.885,8.28499,61.696, F,11.455,0.749862,11.125,0.72826,11.269,0.263,0.322,86.0615,106.629, HIEA/Kin, Bania  Anderson  & Balser (2012), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.0489601,0.00977589,5.77182,0.0125939,0.00278909,2.23912,0
G046.178-00.109, , Q,46.1781,-0.108481,14.9021, , ,0,0, , , , , , ,0, , , , , , G046.171-00.097,46.171,-0.097,15.4, HCO+, Schlingman et al. (2011),0,0,1.01,10.76,5.885,7.83462,61.688, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.178+01.236, DB045, Q,46.1787,1.23621,61.591, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.203+00.532, LA267;TB085, K,46.2034,0.532174,42.4289, G046.205+00.535, ,46.205,0.535,4.6,0.6,29.9,1.4,5.5,0.2,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0.18,11.585,5.885,8.37643,61.6217, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5433,16.9322,106.179, ,0.0297073,0.00805625,2.65647,0,0,0,0
G046.213+00.547, TB086, K,46.2134,0.54798,37.6628, G046.213+00.548, ,46.2134,0.54798,5.8,0.6,26.3,1.3,5.5,0.2,0,3, H89-H92,0.5, Arecibo, Bania  Anderson  & Balser (2012), ,0,0, , , ,0,0,0.275,11.485,5.88,8.31208,61.5964, F,11.485,0.752407,11.15,0.730461,11.122,0.337,0.264,86.1713,109.842, HIEA/Kin, Bania  Anderson  & Balser (2012), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0.00300522,0.000412902,0.220071,0
G046.253-00.585, TB087, C,46.2534,-0.584548,355.79, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.294+01.665, DB046, Q,46.2944,1.66594,87.0449, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.296-00.290, TB088, Q,46.296,-0.289974,60.0001, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.325-00.790, LA349, Q,46.3258,-0.789772,62.2413, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.367+00.801, DB207, Q,46.3679,0.801997,17.4372, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.373+00.787, , Q,46.3737,0.787819,52.0149, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.375+00.896, DB205, Q,46.3751,0.896584,24.3135, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.392+00.861, FQ462, C,46.3925,0.861606,171.419, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.398+00.751, , Q,46.3988,0.751185,37.1207, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.471-00.011, , Q,46.4717,-0.010375,46.9181, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.495-00.241, G046.495-00.247; G046.499-00.251, K,46.495,-0.240377,298.216, G046.499-00.251, G046.499-00.251,46.499,-0.251,57.7,0,18.3,0.1,257.77,1.1,5229,3, H87-H93,1.3, GBT, Balser et al. (2011), ,0,0, , , ,0,0,4.77,6.935,5.85,6.25932,60.8916, N,4.77,0.1,4.07,0.00924841,4.024,0.557,0.622,33.5549,-20.0119, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,5.28683,0.790653,77.5561,2.74853,0.320235,49.681,0
G046.536-00.254, , Q,46.5362,-0.253627,42.6093, , G046.499-00.251,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,57.7,0,4.77,0.010839,6.25932, N,33.5549,-20.0119,4.07,0.00924841,6.27578,27.7752,-17.0751,4.024,0.557,0.622,6.303,26.9215,-16.8821,0,0,0, ,0,0,0,0,0,0,0
G046.586-00.584, , Q,46.5864,-0.583567,48, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.741-00.002, , Q,46.7414,-0.001443,33.4596, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.761+00.405, , Q,46.7613,0.405062,36.873, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.792-00.264, , Q,46.7921,-0.263711,136.503, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.792+00.284, , G,46.7924,0.284974,738.252, , G046.948+00.374,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-44.4,0.1,16.155,1.13159,12.0727, F,102.089,104.635,15.02,1.05209,11.1412,99.1201,97.2834,14.942,           NaN,           NaN,11.082,98.8258,96.7782,0,0,0, ,4.76365,1.41255,447.75,0,0,0,0
G046.799-00.127, , Q,46.7999,-0.126073,44.2123, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.840-00.041, FQ463, C,46.8406,-0.0403864,113.982, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.900+00.361, , Q,46.9009,0.361272,27.7211, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G046.948+00.371, LA150, K,46.948,0.371103,65.9618, G046.948+00.374, G046.948+00.374,46.948,0.374,-44.4,0.1,29.3,0.3,28.1,0.27,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,16.155,5.805,12.0727,59.7607, F,16.155,1.13159,15.02,1.05209,14.942,           NaN,           NaN,102.089,104.635, OG/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,452.21,42.25,126.881, P,0.314754,0.0877679,6.20794,0.120768,0.0101777,1.67311,0
G046.965+00.315, G46.97, K,46.9659,0.315437,244.242, G46.97, ,46.964,0.32,-41.7,0.1,25.8,0.2,15.3,0.11,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0,15.815,5.8,11.7851,59.7166, F,15.815,1.19568,14.75,1.11516,14.763,           NaN,           NaN,101.218,87.0677, OG/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.028+00.216, LA153, K,47.0284,0.21627,122.489, G047.028+00.232, ,47.028,0.232,56.9,0.1,21,0.2,40.2,0.31,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,4.8,6.79,5.795,6.2983,59.5619, T,5.795,0.995096,5.685,1.24507,5.708,0.807,0.465,42.9767,21.8739, TP/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,389.528,37.9798,123.503, ,0.572896,0.169972,24.6897,0.167024,0.0213758,7.55544,0
G047.046-00.400, FQ464, C,47.0463,-0.399279,286.408, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.094+00.492, TB093a, K,47.0945,0.49225,60.0001, G047.094+00.492, ,47.0945,0.49225,-54.5,0.5,24.8,1.3,6.9,0.3,0,3, H89-H92,0.5, Arecibo, Bania  Anderson  & Balser (2012), ,0,0, , , ,0,0,0,17.485,5.785,13.2519,59.3962, F,17.485,1.31322,16.065,1.20657,16.068,           NaN,           NaN,104.883,150.219, OG/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0.0198571,0.00225114,0.61457,0
G047.098+00.273, , Q,47.0988,0.273233,24.5633, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.100+00.479, TB093b, K,47.1,0.47975,60.0001, G047.100+00.480, ,47.1,0.47975,-56.9,0.7,31.6,1.7,5.3,0.2,0,3, H89-H92,0.5, Arecibo, Bania  Anderson  & Balser (2012), ,0,0, , , ,0,0,0,17.84,5.785,13.5671,59.3827, F,17.84,1.36084,16.345,1.2468,16.2,           NaN,           NaN,105.581,149.376, OG/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0.0156335,0.000742872,0.191052,0
G047.181+00.320, TB094, K,47.1814,0.320043,154.045, TB094, ,47.181,0.326,52,0.1,19.9,0.2,9.3,0.08,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,4.115,7.44,5.775,6.45262,59.1823, T,5.775,2.31348,5.67,2.39291,5.662,0.749,0.337,42.7619,32.2579, TP/Kin, Anderson et al. (2017), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.271+00.350, LA352, Q,47.2719,0.35049,50.0552, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.294+00.270, FQ465, K,47.2941,0.270902,152.394, FQ465, ,47.28,0.276,59.9,0.2,17,0.4,6.8,0.14,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,5.76,5.765,5.765,6.24618,58.904, T,5.765,0.1,5.655,0.527629,5.683,0.892,0.288,42.7059,27.2576, TP/Kin, Anderson et al. (2017), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.458+00.225, FQ466, C,47.4586,0.225368,132.619, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.580-00.075, FQ467, C,47.5803,-0.0747439,76.545, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.636+00.074, , Q,47.6368,0.0746627,59.6084, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.765+01.424, DB047, Q,47.7651,1.42442,62.87, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.816+00.500, , Q,47.8167,0.500126,53.027, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.867-00.854, , Q,47.8673,-0.853583,58.6829, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.874+00.312, , Q,47.8742,0.312504,21.5934, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G047.880+00.302, , Q,47.88,0.302983,21.639, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.372+00.255, , Q,48.3729,0.255379,29.8042, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.375+00.376, , Q,48.3753,0.376045,104.555, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.395+00.288, , Q,48.3957,0.288188,32.5403, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.417+00.117, LA155, K,48.4177,0.117586,60.6113, G048.421+00.118, ,48.421,0.118,16.8,0.1,21,0.3,26.1,0.32,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,1.125,10.155,5.64,7.79888,56.1582, F,10.155,0.741213,9.93,0.72479,10.079,0.26,0.498,76.9449,20.8407, HIEA/Kin, Anderson et al. (2012), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,241.232,35.5407,139.569, ,0.182174,0.134591,6.78419,0,0,0,0
G048.456+00.123, FQ015, K,48.4564,0.123744,126.923, G048.464+00.129, ,48.464,0.129,16.6,0.3,21.9,0.6,13.7,0.35,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,1.11,10.165,5.635,7.80818,56.0646, F,10.165,0.741943,9.935,0.725155,9.846,0.359,0.431,76.9864,21.9537, HIEA/Kin, Anderson et al. (2015b), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.78, ,0.396576,0.287329,14.67,0,0,0,0
G048.511+00.232, , Q,48.5112,0.232612,127.794, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.542+00.464, LA353, K,48.5426,0.464657,342.091, LA353, ,48.578,0.473,7.2,0.1,17.1,0.1,24.4,0.17,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0.38,10.875,5.63,8.25333,55.8547, ,0,0,0,0,0,0,0,0,0, HIEA/Kin, Anderson et al. (2017), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.676393,0.428468,102.056,0,0,0,0
G048.547-00.005, LA156, K,48.5477,-0.00472556,94.8609, G048.551-00.001, ,48.551,-0.001,19.2,0,24.5,0.1,102.3,0.36,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,1.315,9.94,5.625,7.69287,55.8443, F,9.94,0.750958,9.74,0.735848,9.687,0.202,0.548,75.5533,-0.819817, HIEA/Kin, Anderson et al. (2012), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.51,40.1497,114.177, P,1.10027,0.174639,7.84756,0,0,0,0
G048.584-00.015, , G,48.5848,-0.014368,65.2424, , G048.610+00.020,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,18.1,0.4,10.7527,0.579777,8.18434, (F),80.2287,8.40661,10.7527,0.579777,8.15871,81.3635,8.40661,10.7527,0.579777,0.579777,8.15871,81.3635,8.40661,0,0,0, ,0.261275,0.310187,5.31042,0,0,0,0
G048.589+01.125, DB048, C,48.589,1.1255,59.6084, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.591-00.658, , Q,48.5919,-0.657233,36.0549, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.599+00.044, G048.596+00.042; G048.610+00.020, K,48.5992,0.0447947,235.461, G048.610+00.020, G048.610+00.020,48.6056,0.02284,18.1,0.4,23.7,1, , ,0,6, H110,0.8, Araya, Araya et al. (2002), 19181+1349,48.6,0.034,17.7, CS, Bronfman  Nyman  & May (1996),18,0,1.23,10.015,5.62,8.18434,55.7201, (F),10.7527,0.579777,10.7527,0.579777,10.7527,0.579777,0.579777,80.2287,8.40661, Parallax, Zhang et al. 2013, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,7.51172,0.998491,93.6,0,0,0,0
G048.599+00.017, , G,48.5996,0.0177399,10.8, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10.005,5.62,7.73892,55.719, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.602+00.025, , G,48.6025,0.0257454,12.6, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10.005,5.62,7.73897,55.7122, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.604+00.022, G048.596+00.042; G048.610+00.020, K,48.6041,0.0226671,59.34, G048.610+00.020, G048.610+00.020,48.6056,0.02284,18.1,0.4,23.7,1, , ,0,6, H110,0.8, Araya, Araya et al. (2002), G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),18,0,1.23,10.015,5.62,8.18506,55.7083, (F),10.7527,0.579777,10.7527,0.579777,10.7527,0.579777,0.579777,80.2247,4.25393, Parallax, Zhang et al. 2013, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G048.604+00.238, , G,48.6041,0.238411,24.4513, , G048.630+00.230,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.605+00.021, , G,48.6052,0.0214533,10.2, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10.005,5.62,7.73902,55.7056, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.606+00.024, , G,48.6061,0.0244433,12.2, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10.005,5.62,7.73903,55.7034, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.609+00.027, , G,48.6091,0.0272403,14.09, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10.005,5.62,7.73909,55.6963, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.620+00.028, , G,48.6202,0.0282531,43.45, , G048.630+00.230,0,0, , , , , , ,0, , , , , , G048.605+00.025,48.605,0.025,18.2, HCO+, Schlingman et al. (2011),0,0,1.235,10,5.62,7.73928,55.6695, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
G048.624+00.014, , G,48.6241,0.01475,16.6, , G048.630+00.230,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,9.4,0.4,10.68,0.761926,8.14385, F,79.8028,42.8722,10.38,0.740524,7.93157,79.5145,41.6679,10.568,0.47,0.226,8.047,80.4114,42.4226,0,0,0, ,0,0,0,0,0,0,0
